name,content,rater_id,natural_rating,abstract_rating,condition,sentence_source,stimuli_type,gender,age,model_batch,im_r,im_i,choices_r,choices_i,targets_r,targets_i
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",212,1.0,4.0,irrelevant,book,backtranslated,Female,61.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",217,1.0,4.0,irrelevant,book,backtranslated,Male,25.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",206,1.0,4.0,irrelevant,book,backtranslated,Male,51.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",196,1.0,4.0,irrelevant,book,backtranslated,Female,31.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",199,1.0,4.0,irrelevant,book,backtranslated,Male,24.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",210,1.0,4.0,irrelevant,book,backtranslated,Male,65.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",215,1.0,4.0,irrelevant,book,backtranslated,Male,29.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",207,1.0,3.0,irrelevant,book,backtranslated,Female,46.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",197,1.0,4.0,irrelevant,book,backtranslated,Male,66.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",203,1.0,4.0,irrelevant,book,backtranslated,Female,31.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",214,1.0,2.0,irrelevant,book,backtranslated,Female,54.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",226,1.0,2.0,n,book,backtranslated,Male,55.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",222,1.0,4.0,n,book,backtranslated,Female,55.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",234,1.0,1.0,n,book,backtranslated,Male,47.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",220,1.0,3.0,n,book,backtranslated,Female,54.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",229,4.0,1.0,n,book,backtranslated,Male,28.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",232,1.0,4.0,n,book,backtranslated,Male,51.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",224,2.0,3.0,n,book,backtranslated,,,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",230,1.0,2.0,n,book,backtranslated,Male,52.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",223,1.0,4.0,n,book,backtranslated,Male,40.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",227,1.0,4.0,n,book,backtranslated,Female,54.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",233,1.0,2.0,n,book,backtranslated,Male,61.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",235,1.0,3.0,n,book,backtranslated,Female,54.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",238,1.0,4.0,n,book,backtranslated,Male,46.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",239,1.0,4.0,n,book,backtranslated,Female,74.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",218,1.0,1.0,n,book,backtranslated,Male,58.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",221,1.0,2.0,n,book,backtranslated,Female,35.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",231,2.0,2.0,n,book,backtranslated,Male,59.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",237,1.0,3.0,n,book,backtranslated,Female,51.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",228,1.0,3.0,n,book,backtranslated,Female,64.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",219,1.0,4.0,n,book,backtranslated,Female,64.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",225,1.0,1.0,n,book,backtranslated,Male,42.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
de27,"It offers the absolute footwear, their feet in stone word begins at the staircase, if you listen.",236,1.0,3.0,n,book,backtranslated,Female,40.0,batch5,im27,im42,"""the woman's left foot"",the shoes,the window","the solar panels,the big window,the bigger globe",the woman's left foot,the bigger globe
